cam,subject,motion,matched,bone,mode,win_s,err_raw,err_cal,dev_prior
PG1,4,sitting_down,1,thighL,imu1,3.6,62.06314289914135,62.06314289914135,60.3312254312939
PG1,4,sitting_down,1,thighR,imu1,3.6,-35.719837682419694,28.024673585238414,27.561644165838754
PG1,4,sitting_down,1,shinL,imu1,3.6,65.78400224273481,65.78400224273481,64.10659462097074
PG1,4,sitting_down,1,shinR,imu1,3.6,-42.36078801822165,20.713839614164726,21.873355391522384
PG1,4,sitting_down,1,hip,imu3,3.6,-0.6861168074872057,-19.628968691519674,16.430881458413644
PG1,4,sitting_down,1,chest,imu3,3.6,1.9554193287662107,-24.34794340830701,26.594526476958915
PG1,4,sitting_down,1,thighL,imu3,3.6,62.06314289914135,62.06314289914135,61.91375940816052
PG1,4,sitting_down,1,thighR,imu3,3.6,-35.719837682419694,28.024673585238414,30.537124977742366
PG1,4,sitting_down,1,shinL,imu3,3.6,65.78400224273481,65.78400224273481,62.75159945771943
PG1,4,sitting_down,1,shinR,imu3,3.6,-42.36078801822165,20.713839614164726,20.99061854644883
PG1,4,sitting_down,1,hip,imu5,3.6,-0.6523991036896247,-19.595250987722096,20.753551785190027
PG1,4,sitting_down,1,chest,imu5,3.6,1.9554193287662107,-24.34794340830701,34.19681682815068
PG1,4,sitting_down,1,thighL,imu5,3.6,62.06314289914135,62.06314289914135,58.9257532394158
PG1,4,sitting_down,1,thighR,imu5,3.6,-35.719837682419694,28.024673585238414,24.913808181069765
PG1,4,sitting_down,1,shinL,imu5,3.6,65.78400224273481,65.78400224273481,64.35991033958835
PG1,4,sitting_down,1,shinR,imu5,3.6,-42.36078801822165,20.713839614164726,22.240485158027667
PG1,4,cross_legged_sitting,1,hip,none,1.0,-17.088684479868903,-28.29199628736149,
PG1,4,cross_legged_sitting,1,chest,none,1.0,-12.296662514489203,-36.24426763686622,
PG1,4,cross_legged_sitting,1,thighL,none,1.0,140.86140084302605,19.051377945435437,
PG1,4,cross_legged_sitting,1,thighR,none,1.0,133.2929392476153,-91.07229078367446,
PG1,4,cross_legged_sitting,1,shinL,none,1.0,167.89490427482266,43.076902215907126,
PG1,4,cross_legged_sitting,1,shinR,none,1.0,109.22664225655213,-107.82931445452253,
PG1,4,cross_legged_sitting,1,hip,imu1,1.0,-17.088684479868903,-20.184249320888068,20.32363734231963
PG1,4,cross_legged_sitting,1,chest,imu1,1.0,1.1714238245984505,-22.776181297778564,23.10005480850702
PG1,4,cross_legged_sitting,1,thighL,imu1,1.0,10.185308763460421,-41.49966482976527,41.440161867051486
PG1,4,cross_legged_sitting,1,thighR,imu1,1.0,29.438173198477656,64.55196123298606,65.23673009651229
PG1,4,cross_legged_sitting,1,shinL,imu1,1.0,37.21881219525701,-17.474140559293584,16.245454123873035
PG1,4,cross_legged_sitting,1,shinR,imu1,1.0,5.371876207414464,47.79493756213799,48.6703578305105
PG1,4,cross_legged_sitting,1,hip,imu3,1.0,-17.088684479868903,-20.184249320888068,24.3096379887211
PG1,4,cross_legged_sitting,1,chest,imu3,1.0,1.1714238245984505,-22.776181297778564,28.579035822842858
PG1,4,cross_legged_sitting,1,thighL,imu3,1.0,10.185308763460421,-41.49966482976527,44.16176570898674
PG1,4,cross_legged_sitting,1,thighR,imu3,1.0,29.438173198477656,64.55196123298606,66.05481889830973
PG1,4,cross_legged_sitting,1,shinL,imu3,1.0,37.21881219525701,-17.474140559293584,16.15278876154997
PG1,4,cross_legged_sitting,1,shinR,imu3,1.0,5.371876207414464,47.79493756213799,47.84311857960873
PG1,4,cross_legged_sitting,1,hip,imu5,1.0,-17.088684479868903,-20.184249320888068,22.41539097648883
PG1,4,cross_legged_sitting,1,chest,imu5,1.0,1.1714238245984505,-22.776181297778564,24.115075034914316
PG1,4,cross_legged_sitting,1,thighL,imu5,1.0,10.185308763460421,-41.49966482976527,41.27071409274004
PG1,4,cross_legged_sitting,1,thighR,imu5,1.0,29.438173198477656,64.55196123298606,65.61501521572919
PG1,4,cross_legged_sitting,1,shinL,imu5,1.0,37.21881219525701,-17.474140559293584,14.721104712128524
PG1,4,cross_legged_sitting,1,shinR,imu5,1.0,5.371876207414464,47.79493756213799,51.63992953672766
PG1,4,cross_legged_sitting,1,hip,none,0.6,-16.881897253204023,-28.08520906069658,
PG1,4,cross_legged_sitting,1,chest,none,0.6,-8.069270943858909,-32.01687606623592,
PG1,4,cross_legged_sitting,1,thighL,none,0.6,151.24600647678335,29.435983579192715,
PG1,4,cross_legged_sitting,1,thighR,none,0.6,124.72717537983434,-99.63805465145546,
PG1,4,cross_legged_sitting,1,shinL,none,0.6,-179.0293257126344,56.15267222845003,
PG1,4,cross_legged_sitting,1,shinR,none,0.6,89.31402758571875,-127.7419291253559,
PG1,4,cross_legged_sitting,1,hip,imu1,0.6,-16.881897253204023,-19.977462094223164,18.818194153015757
PG1,4,cross_legged_sitting,1,chest,imu1,0.6,-8.069270943858909,-32.01687606623592,33.515845699570825
PG1,4,cross_legged_sitting,1,thighL,imu1,0.6,16.67779848050459,-35.00717511272111,34.887541359546375
PG1,4,cross_legged_sitting,1,thighR,imu1,0.6,38.36879506880305,73.48258310331141,75.77779576379864
PG1,4,cross_legged_sitting,1,shinL,imu1,0.6,46.4024662910868,-8.290486463463793,9.150368307135398
PG1,4,cross_legged_sitting,1,shinR,imu1,0.6,2.9556472746874682,45.378708629410994,46.11135708978673
PG1,4,cross_legged_sitting,1,hip,imu3,0.6,-16.881897253204023,-19.977462094223164,21.733875385942426
PG1,4,cross_legged_sitting,1,chest,imu3,0.6,-8.069270943858909,-32.01687606623592,33.641491824913054
PG1,4,cross_legged_sitting,1,thighL,imu3,0.6,16.67779848050459,-35.00717511272111,36.413641310329716
PG1,4,cross_legged_sitting,1,thighR,imu3,0.6,38.36879506880305,73.48258310331141,72.51317268286289
PG1,4,cross_legged_sitting,1,shinL,imu3,0.6,46.4024662910868,-8.290486463463793,0.10223442582204756
PG1,4,cross_legged_sitting,1,shinR,imu3,0.6,2.9556472746874682,45.378708629410994,51.87014099855679
PG1,4,cross_legged_sitting,1,hip,imu5,0.6,-16.881897253204023,-19.977462094223164,29.334302100510637
PG1,4,cross_legged_sitting,1,chest,imu5,0.6,11.583834916923317,-12.363770205453696,24.886420729112157
PG1,4,cross_legged_sitting,1,thighL,imu5,0.6,16.67779848050459,-35.00717511272111,37.24764063172193
PG1,4,cross_legged_sitting,1,thighR,imu5,0.6,38.36879506880305,73.48258310331141,70.28262246416419
PG1,4,cross_legged_sitting,1,shinL,imu5,0.6,46.4024662910868,-8.290486463463793,11.716574471244746
PG1,4,cross_legged_sitting,1,shinR,imu5,0.6,2.9556472746874682,45.378708629410994,46.76409541642479
PG1,4,phone_talking,1,hip,none,3.0,19.458248504065505,21.184552139016436,
PG1,4,phone_talking,1,chest,none,3.0,15.98212988785453,25.367703630378077,
PG1,4,phone_talking,1,hip,imu1,3.0,16.999058712705107,18.725362347656038,18.42879719183864
PG1,4,phone_talking,1,chest,imu1,3.0,15.98212988785453,24.81037946488924,25.889791640540334
PG1,4,phone_talking,1,hip,imu3,3.0,16.999058712705107,18.725362347656038,18.920895569485385
PG1,4,phone_talking,1,chest,imu3,3.0,15.98212988785453,24.81037946488924,19.531674688525165
PG1,4,phone_talking,1,hip,imu5,3.0,16.999058712705107,18.725362347656038,20.773935557965796
PG1,4,phone_talking,1,chest,imu5,3.0,15.98212988785453,24.81037946488924,29.512934301366965
PG1,5,sitting_down,1,hip,none,2.5,2.171024205602729,-2.3646751233001746,
PG1,5,sitting_down,1,chest,none,2.5,-2.886097045818852,-5.760170398836985,
PG1,5,sitting_down,1,thighL,none,2.5,118.64984900587537,-11.863818794801489,
PG1,5,sitting_down,1,thighR,none,2.5,-121.09051700820928,-8.373394614611733,
PG1,5,sitting_down,1,shinL,none,2.5,134.4658416502006,-0.3002145433305564,
PG1,5,sitting_down,1,shinR,none,2.5,-149.62380113656417,-19.58475249461235,
PG1,5,sitting_down,1,hip,imu1,2.5,-1.0110329671289942,-4.642083603478199,4.755748061472097
PG1,5,sitting_down,1,chest,imu1,2.5,-0.9407537716010318,-3.814827124619165,2.260734953462243
PG1,5,sitting_down,1,thighL,imu1,2.5,47.438427243818815,0.717792463370282,1.3029906687545583
PG1,5,sitting_down,1,thighR,imu1,2.5,-51.83701844846948,29.525630727955832,31.494225159017216
PG1,5,sitting_down,1,shinL,imu1,2.5,63.25441988814407,12.281396714841188,12.302905954132726
PG1,5,sitting_down,1,shinR,imu1,2.5,-80.37030257682434,18.314272847955245,19.50830830728065
PG1,5,sitting_down,1,hip,imu3,2.5,-1.0110329671289942,-4.642083603478199,1.1910356881763093
PG1,5,sitting_down,1,chest,imu3,2.5,-0.9407537716010318,-3.814827124619165,4.84169293267489
PG1,5,sitting_down,1,thighL,imu3,2.5,47.438427243818815,0.717792463370282,1.4321529749393174
PG1,5,sitting_down,1,thighR,imu3,2.5,-51.83701844846948,29.525630727955832,31.005061257518207
PG1,5,sitting_down,1,shinL,imu3,2.5,63.25441988814407,12.281396714841188,13.28602833749299
PG1,5,sitting_down,1,shinR,imu3,2.5,-80.37030257682434,18.314272847955245,17.603854875075676
PG1,5,sitting_down,1,hip,imu5,2.5,2.171024205602729,-1.4600264307464763,2.911645078510937
PG1,5,sitting_down,1,chest,imu5,2.5,-0.9407537716010318,-3.814827124619165,5.773972882090789
PG1,5,sitting_down,1,thighL,imu5,2.5,47.438427243818815,0.717792463370282,6.907382145514658
PG1,5,sitting_down,1,thighR,imu5,2.5,-51.83701844846948,29.525630727955832,35.238530205965276
PG1,5,sitting_down,1,shinL,imu5,2.5,63.25441988814407,12.281396714841188,7.452593583681089
PG1,5,sitting_down,1,shinR,imu5,2.5,-80.37030257682434,18.314272847955245,15.932957992751305
PG1,5,cross_legged_sitting,1,hip,none,4.5,-3.3365197869446175,15.730552102974919,
PG1,5,cross_legged_sitting,1,chest,none,4.5,-5.315424827310207,10.138622966706773,
PG1,5,cross_legged_sitting,1,thighL,none,4.5,68.63837222205446,5.619563410299374,
PG1,5,cross_legged_sitting,1,thighR,none,4.5,119.24912004944251,38.881972859510896,
PG1,5,cross_legged_sitting,1,shinL,none,4.5,115.44196744742655,43.1395452977693,
PG1,5,cross_legged_sitting,1,shinR,none,4.5,56.16961605771646,1.9151255587851317,
PG1,5,cross_legged_sitting,1,hip,imu1,4.5,-3.3365197869446175,13.162740804712131,11.70927859360471
PG1,5,cross_legged_sitting,1,chest,imu1,4.5,-5.315424827310207,10.138622966706773,10.175019696627658
PG1,5,cross_legged_sitting,1,thighL,imu1,4.5,50.694095009623275,-8.937616667003198,9.120232866227038
PG1,5,cross_legged_sitting,1,thighR,imu1,4.5,85.59261526392345,20.009866352741078,20.905240966990277
PG1,5,cross_legged_sitting,1,shinL,imu1,4.5,97.49769023499543,28.582365220466755,29.835283332331198
PG1,5,cross_legged_sitting,1,shinR,imu1,4.5,22.513111272197428,-16.956980947984633,15.327648582497293
PG1,5,cross_legged_sitting,1,hip,imu3,4.5,-3.3365197869446175,13.162740804712131,6.6723131457341385
PG1,5,cross_legged_sitting,1,chest,imu3,4.5,-5.315424827310207,10.138622966706773,11.305754763340694
PG1,5,cross_legged_sitting,1,thighL,imu3,4.5,50.694095009623275,-8.937616667003198,6.077409483005968
PG1,5,cross_legged_sitting,1,thighR,imu3,4.5,85.59261526392345,20.009866352741078,18.72199615656574
PG1,5,cross_legged_sitting,1,shinL,imu3,4.5,97.49769023499543,28.582365220466755,25.149870523411373
PG1,5,cross_legged_sitting,1,shinR,imu3,4.5,22.513111272197428,-16.956980947984633,16.071136463575318
PG1,5,cross_legged_sitting,1,hip,imu5,4.5,-3.3365197869446175,13.162740804712131,9.070695717584453
PG1,5,cross_legged_sitting,1,chest,imu5,4.5,-5.315424827310207,10.138622966706773,10.936428832289563
PG1,5,cross_legged_sitting,1,thighL,imu5,4.5,50.694095009623275,-8.937616667003198,1.9810225046734193
PG1,5,cross_legged_sitting,1,thighR,imu5,4.5,85.59261526392345,20.009866352741078,34.36456956606329
PG1,5,cross_legged_sitting,1,shinL,imu5,4.5,97.49769023499543,28.582365220466755,31.412076105533448
PG1,5,cross_legged_sitting,1,shinR,imu5,4.5,22.513111272197428,-16.956980947984633,20.387316874103803
PG1,5,phone_talking,1,hip,none,2.4,1.8539729944898766,6.124314779570426,
PG1,5,phone_talking,1,chest,none,2.4,4.175039370520978,4.716479062325852,
PG1,5,phone_talking,1,thighR,none,2.4,48.5136016969508,7.121123272347465,
PG1,5,phone_talking,1,shinR,none,2.4,59.411414783639174,8.393430517800141,
PG1,5,phone_talking,1,hip,imu1,2.4,1.8539729944898766,4.516148089419345,3.832920913620576
PG1,5,phone_talking,1,chest,imu1,2.4,4.175039370520978,4.716479062325852,4.607916960241414
PG1,5,phone_talking,1,thighR,imu1,2.4,48.5136016969508,7.121123272347465,6.685711887129704
PG1,5,phone_talking,1,shinR,imu1,2.4,59.411414783639174,8.393430517800141,8.31707772857728
PG1,5,phone_talking,1,hip,imu3,2.4,1.8539729944898766,4.516148089419345,2.659495998756357
PG1,5,phone_talking,1,chest,imu3,2.4,4.175039370520978,4.210679019076057,0.08005965809136734
PG1,5,phone_talking,1,thighR,imu3,2.4,48.5136016969508,7.121123272347465,7.068068167461127
PG1,5,phone_talking,1,shinR,imu3,2.4,59.411414783639174,8.393430517800141,11.319942064928233
PG1,5,phone_talking,1,hip,imu5,2.4,3.3490998872643987,6.011274982193867,0.39475280398724055
PG1,5,phone_talking,1,chest,imu5,2.4,4.175039370520978,4.210679019076057,0.1335375149885268
PG1,5,phone_talking,1,thighR,imu5,2.4,48.5136016969508,7.121123272347465,0.8647717555050991
PG1,5,phone_talking,1,shinR,imu5,2.4,59.411414783639174,8.393430517800141,7.883387577711578
PG1,5,crossarms,1,hip,none,2.0,-3.624052866137145,0.5397468270986703,
PG1,5,crossarms,1,chest,none,2.0,-2.309508902507553,1.7318347957850804,
PG1,5,crossarms,1,hip,imu1,2.0,-3.624052866137145,0.5397468270986703,0.04672054463617797
PG1,5,crossarms,1,chest,imu1,2.0,-0.7185147281025346,1.6224726187941692,2.898447475875904
PG1,5,crossarms,1,hip,imu3,2.0,-3.624052866137145,0.5397468270986703,0.6718421369725365
PG1,5,crossarms,1,chest,imu3,2.0,-2.309508902507553,0.031478444389151025,2.122861839039419
PG1,5,crossarms,1,hip,imu5,2.0,-3.624052866137145,0.5397468270986703,3.2327904600915764
PG1,5,crossarms,1,chest,imu5,2.0,-2.309508902507553,0.031478444389151025,1.824583142135089
PG2,1,sitting_down,0,,,,,,
PG2,1,cross_legged_sitting,0,,,,,,
PG2,1,phone_talking,0,,,,,,
PG2,1,checking_watch,0,,,,,,
PG2,1,taking_photo,0,,,,,,
PG2,1,scratching_head,0,,,,,,
PG2,1,crossarms,0,,,,,,
PG2,2,sitting_down,0,,,,,,
PG2,2,cross_legged_sitting,0,,,,,,
PG2,2,checking_watch,0,,,,,,
PG2,2,scratching_head,0,,,,,,
PG2,3,sitting_down,0,,,,,,
PG2,3,cross_legged_sitting,0,,,,,,
PG2,3,phone_talking,0,,,,,,
PG2,3,crossarms,0,,,,,,
PG2,4,sitting_down,0,,,,,,
PG2,4,cross_legged_sitting,0,,,,,,
PG2,4,phone_talking,0,,,,,,
PG2,5,sitting_down,0,,,,,,
PG2,5,cross_legged_sitting,0,,,,,,
PG2,5,phone_talking,0,,,,,,
PG2,5,crossarms,0,,,,,,
